,artist_name,track_name,track_id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
506904,DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),1cEhrSF6EylAEqdhUGuNpX,62,hip-hop,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,4
506860,Drake,7am On Bridle Path,42m3eP1JJhtzffal9B136J,62,hip-hop,0.724,0.531,5,-4.108,0,0.298,0.225,0.0,0.11,0.141,89.901,4
498123,Koba LaD,Doudou,1cgRpYVOkYnxomkDpYLyba,62,french,0.837,0.615,6,-5.274,0,0.0762,0.37,1.29e-05,0.0914,0.858,130.062,4
506856,NF,LOST,1PTVGdcYyLFnJKVOkaxQWj,62,hip-hop,0.637,0.912,5,-3.123,1,0.308,0.352,0.0,0.0657,0.451,116.919,4
500618,Jessé Aguiar,Eu Não Desisto,5uGArnuiyPbbMZXO3scXMM,62,gospel,0.654,0.314,7,-10.484,1,0.031,0.896,0.0,0.122,0.409,93.972,4
500616,Gabriela Rocha,"Espírito, Enche A Minha Vida / Ao Único",7pBc9SaG2iEqJTDnE9C9Rf,62,gospel,0.355,0.553,0,-5.434,1,0.0334,0.423,2.37e-06,0.662,0.195,99.656,4
500584,Lukas Agustinho,Ele é Exaltado - Acústico,5Z1bAuX0pHETilmLlmUoFa,62,gospel,0.562,0.288,0,-7.651,1,0.0279,0.642,0.0,0.101,0.337,125.838,3
569418,Arizona Zervas,2 AM,1Agl3YCXpBcPspuXobCB2d,62,pop,0.673,0.487,1,-7.011,1,0.239,0.279,0.0,0.144,0.192,160.216,4
500074,BHZ,ATZENMODUS,3xKcyp2MZb3yDsA6jyXT6g,62,german,0.841,0.551,8,-8.42,1,0.437,0.36,0.0,0.122,0.482,139.998,4
500070,Dardan,mailbox (feat. Hava),7AuMPJMHY3TYeZEZsEy0CF,62,german,0.753,0.65,1,-6.711,0,0.0485,0.369,1.7e-05,0.171,0.428,125.121,4
500000,Lucio101,Tränen,3cWzy2XDyZP5OT5MygdxHt,62,german,0.809,0.649,7,-8.711,0,0.25,0.214,0.0183,0.243,0.643,125.039,4
569427,DDG,9 Lives (feat. Polo G & NLE Choppa),6DVJ7Aqbml1X3wGxxV5QH5,62,pop,0.577,0.533,5,-8.871,0,0.501,0.0957,0.0,0.127,0.799,160.088,4
569429,Giveon,Let Me Go,52wlhIULOeaxZpzuTYrVlt,62,pop,0.622,0.304,0,-8.741,0,0.0407,0.425,2.66e-05,0.133,0.224,92.542,4
569437,ROLE MODEL,forever&more,1BzYFQWjXHLZ0c7AGJtL1Z,62,pop,0.64,0.645,9,-5.844,1,0.109,0.279,1.18e-05,0.115,0.484,168.03,4
498558,Mc Paiva ZS,Magnata,6O9jSv39iYQjUeOA2JoBvg,62,funk,0.839,0.631,0,-7.134,0,0.119,0.629,0.0,0.0882,0.514,130.046,4
569456,Rex Orange County,ONE IN A MILLION,2XkDm5m2vPowecEAAR5gmb,62,pop,0.765,0.484,11,-6.96,1,0.0738,0.699,0.0,0.12,0.507,80.003,4
498425,MC Braz,Joga na Cara,1gKXrwKn5ub6wyefqMsnZp,62,funk,0.612,0.415,4,-5.704,0,0.119,0.789,0.0,0.0791,0.913,87.449,5
498293,Djadja & Dinaz,Essayez,0gsGsVSrV2XDRVBBNP0vpN,62,french,0.594,0.545,1,-7.397,0,0.0364,0.328,3.49e-06,0.189,0.335,152.155,4
569472,Conan Gray,Jigsaw,6bOd4UM7FaQOZXR2MBzSPi,62,pop,0.273,0.517,9,-5.853,1,0.0313,0.0801,0.0,0.0984,0.16,168.213,4
504254,Turnstile,BLACKOUT,0bGImSqDB2ebdeoCidUC8o,62,hardcore,0.301,0.807,6,-6.258,1,0.0695,0.000881,0.112,0.0849,0.595,84.051,4
504989,Tevvez,Zeus,5bNofz6tViGjfWBgozTscm,62,hardstyle,0.298,0.845,5,-4.243,0,0.0885,0.038,0.882,0.357,0.217,152.382,4
505019,Jordiz,Weekend!,1lV8sXL01UVaw6g0fawtsC,62,hardstyle,0.5,0.944,8,-1.975,1,0.0373,0.0378,0.148,0.638,0.404,150.065,4
506828,The Alchemist,Loose Change (feat. Earl Sweatshirt),2Z5MbKovyels3EXitye0eo,62,hip-hop,0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131,4
569362,Nic D,Serotonin,1FUQZYqWRVL8eaQd7uENlz,62,pop,0.81,0.497,1,-7.755,1,0.0647,0.0333,0.0,0.111,0.343,139.988,4
506850,Aminé,Charmander,4Aocy7YAyOYf5YHj18Vfj3,62,hip-hop,0.708,0.552,10,-7.101,1,0.0714,0.542,0.00377,0.175,0.596,87.195,4
506848,The Kid LAROI,TELL ME WHY,40DD3lGA9Xkp4InlWyqT9z,62,hip-hop,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.167,0.463,149.881,4
506841,DaBaby,ROOF,1zwvbkUqTozLnmIECvBfgs,62,hip-hop,0.892,0.577,2,-4.299,1,0.341,0.0121,0.0,0.243,0.64,145.935,4
506837,"Tyler, The Creator",SAFARI,09xpQPfKWdio1wx6v17dGa,62,hip-hop,0.471,0.71,1,-6.462,0,0.213,0.0618,1.7e-06,0.338,0.599,80.453,4
506829,"Tyler, The Creator",MASSA,2goHCrsDJaflEwQ930ef0o,62,hip-hop,0.685,0.855,1,-6.724,0,0.438,0.329,8.9e-05,0.301,0.46,157.181,4
506823,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),13HsOwrwTA5HgLuoaDHncP,62,hip-hop,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,4
506772,Pooh Shiesty,Neighbors (feat. BIG30),2xlOJSbScxrHHOmlNmILpD,62,hip-hop,0.728,0.623,2,-8.066,1,0.305,0.0391,0.0,0.214,0.805,145.973,4
569375,Blxst,Keep Calling,44p5ZWDBSppOoABrxoH5jU,62,pop,0.796,0.461,1,-6.757,1,0.338,0.428,5.55e-06,0.107,0.487,92.015,4
506817,ZillaKami,Space Cowboy,1Ndx4AI3Bco1Ewc84OrOQP,62,hip-hop,0.64,0.816,8,-8.433,1,0.0895,0.124,2.98e-05,0.213,0.462,106.984,4
506816,Baby Keem,booman,7m7zZuRVyRsQunMbcTc4e6,62,hip-hop,0.585,0.754,0,-5.396,1,0.142,0.383,0.0,0.108,0.666,102.853,4
506811,Young Stoner Life,Came and Saw (feat. Rowdy Rebel),3GkEnNf2RWmdwkA2FfjQ3g,62,hip-hop,0.771,0.817,2,-6.791,1,0.214,0.306,0.0,0.155,0.554,123.952,4
506802,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),5BwQjRasNcdRPuVWKcHto2,62,hip-hop,0.563,0.703,2,-5.756,1,0.0702,0.126,0.0,0.213,0.294,94.983,4
506800,42 Dugg,Maybach (feat. Future),2Qt8qG9SWPdtRiaWcPNJRm,62,hip-hop,0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,150.915,4
487092,Justin Moore,We Didn't Have Much,0Iuw6WPws324i7G7sCejTX,62,country,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41e-05,0.119,0.578,175.954,4
487090,Miranda Lambert,If I Was a Cowboy,6F7UOC6fPWOkPqybOWBHSv,62,country,0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,4
515715,Sebastian Yatra,Two Oruguitas,6jPVyjPqp2BNUJnDSwm8tK,62,pop,0.563,0.408,0,-8.888,1,0.0472,0.736,0.0,0.086,0.482,94.799,4
579379,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 30",1AXFL9UH74lK4o1NttnehT,62,sleep,0.241,0.999,8,-24.879,1,0.348,0.0711,0.934,0.959,0.0105,69.327,3
579361,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 15",0pW0yBMqOVZF22hgszJevM,62,sleep,0.255,0.999,8,-25.769,0,0.0549,0.517,0.617,0.944,1e-05,67.781,3
579362,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 16",3b4czNxtayWbuY6jaH4Unz,62,sleep,0.204,1.0,5,-25.872,0,0.101,0.309,0.636,0.955,1e-05,98.624,3
579364,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 21",4zlAdYp54pICJizLN1Icff,62,sleep,0.174,1.0,5,-23.157,0,0.109,0.801,0.559,0.619,1e-05,64.286,3
579365,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 17",3ZcjH1kRZPMRHCHWkBTV4A,62,sleep,0.0785,1.0,8,-25.168,1,0.0483,0.316,0.773,0.946,1e-05,171.919,1
579366,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 18",2qnDOB7GMwDoVa2LPuXTSg,62,sleep,0.157,1.0,9,-26.337,1,0.0521,0.614,0.575,0.957,1e-05,74.557,3
579367,Darcel Gau,Feuilleter,3ns1BYQtxuSyxk6SlTU0d8,62,sleep,0.188,0.00234,5,-39.599,1,0.0385,0.981,0.921,0.113,0.078,66.232,4
579368,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 19",6eF0i4OW3A0noAEZCL4Ge5,62,sleep,0.186,1.0,8,-25.86,1,0.0692,0.763,0.471,0.942,1e-05,121.218,4
579369,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 22",1CcDQAPS1SYpP1O57PtBpp,62,sleep,0.138,0.998,6,-24.713,0,0.0941,0.00513,0.917,0.927,0.000725,141.671,4
579370,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 20",5IwTW50G6SC1z9AWE1JaUQ,62,sleep,0.215,0.999,6,-26.124,1,0.0813,0.172,0.727,0.941,1e-05,81.409,1
579371,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 25",1Q6N0li3XvrxNIX0ojFZXc,62,sleep,0.149,1.0,6,-26.59,1,0.0385,0.425,0.626,0.95,1e-05,79.428,4
579373,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 23",4dGwPD3XYXw3vzBgI4wiot,62,sleep,0.0733,0.999,6,-24.185,1,0.0843,0.14,0.952,0.591,1e-05,175.77,1
579374,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 24",4xK673ZxkoWzByPDKaIjSo,62,sleep,0.262,0.999,2,-25.855,1,0.0611,0.325,0.643,0.947,1e-05,88.641,4
579375,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 26",6qHdTtOcoqwsVgiLtnGx1V,62,sleep,0.259,0.985,1,-22.879,1,0.0693,0.000807,0.925,0.451,0.0111,85.079,4
579376,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 29",2XZDeIXqGGCn0SUcouY1wI,62,sleep,0.0954,1.0,7,-25.776,1,0.054,0.595,0.626,0.945,1e-05,72.578,1
579377,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 27",02u2YH6AXUvudMfxVuJMFk,62,sleep,0.0707,0.999,10,-25.781,0,0.06,0.133,0.803,0.435,1e-05,181.066,3
579360,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 13",1i89Uma0A40qU7wJHBD59Y,62,sleep,0.12,1.0,3,-25.684,0,0.0547,0.693,0.62,0.937,1e-05,175.588,5
579359,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 12",6cRq0jOc9PNTppsddLlOct,62,sleep,0.162,1.0,5,-22.889,0,0.11,0.122,0.917,0.937,1e-05,110.326,4
579358,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 10",6gmLtQsC3XAGWSp07plE70,62,sleep,0.283,1.0,10,-25.619,0,0.0363,0.81,0.484,0.942,1e-05,97.731,4
579346,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 40",6kGi3QkvGnvlUTpd9Ca7c1,62,sleep,0.1,1.0,5,-25.918,1,0.0366,0.956,0.358,0.938,1e-05,165.722,1
579339,Sleepy Sine,Sleepwaves,3TzJZVPEKdiyFcv6aKDkOg,62,sleep,0.167,0.0037,11,-36.225,1,0.0462,0.961,0.892,0.109,0.0467,128.461,5
579341,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 36",2FmnRmRHDjbd2bbJOrarBO,62,sleep,0.0955,0.999,0,-26.419,0,0.0613,0.383,0.478,0.938,1e-05,161.383,5
579342,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 35",6ryjMQCBIbjlQcDSdEKVdL,62,sleep,0.198,0.999,7,-24.981,1,0.0539,0.165,0.681,0.945,1e-05,96.608,4
579343,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 38",51egeyMGgyaczmNhlm5sSD,62,sleep,0.192,0.999,7,-24.774,1,0.0804,0.461,0.723,0.777,1e-05,117.083,3
462127,Jhené Aiko,On The Way (feat. Mila J),423NhOTzoqgeaIJbrUzSoo,62,pop,0.575,0.443,7,-11.626,0,0.28,0.756,0.0,0.109,0.658,113.862,4
579345,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 39",3WVuhLfo37Dn2jWvbtDkAu,62,sleep,0.115,0.98,11,-25.705,0,0.336,0.00481,0.954,0.854,0.0171,151.062,5
579347,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 41",4aikUHg4qGlOPyaXkvamtK,62,sleep,0.158,0.999,4,-25.973,0,0.0624,0.503,0.833,0.922,1e-05,72.722,3
579357,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 11",7BtdirjvlLVdW56nq1oeTu,62,sleep,0.125,1.0,11,-26.84,0,0.0527,0.507,0.669,0.941,1e-05,150.896,4
579349,Don Mazuck,In Between Dreams,0ShzszsULs5leraLg97XNG,62,sleep,0.0762,0.00694,4,-38.45,0,0.0374,0.972,0.913,0.0969,0.191,64.959,4
579352,Mila Harper,Mo Chroidhe,01yqm6MIIlCdOXCtrYJpRx,62,sleep,0.159,0.00979,7,-38.361,1,0.0409,0.976,0.938,0.0896,0.0734,66.426,5
579353,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 32",4oKjD5G6PGetIw9i318OrH,62,sleep,0.213,0.999,10,-26.091,0,0.0527,0.474,0.343,0.954,1e-05,93.448,4
579354,Ka Wadhwa,Sona,685glMCresRk1Yvy50O1wO,62,sleep,0.192,0.00115,2,-39.222,0,0.0423,0.988,0.943,0.126,0.0588,68.981,4
579355,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 9",5F87E13jilKOUiTbAptQKq,62,sleep,0.242,0.998,2,-24.413,0,0.0623,0.219,0.803,0.696,1e-05,82.218,1
579356,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 8",5k9euNQEsWhNSTV4YjzBKY,62,sleep,0.209,0.999,9,-25.054,0,0.0821,0.538,0.726,0.929,1e-05,127.813,5
579378,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 42",5AUNevSVkOZDlsjid8LLEX,62,sleep,0.221,0.997,10,-23.97,1,0.107,0.000282,0.886,0.828,0.0015,73.521,4
579380,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 31",3F2Ju7Qlkh2VRd5zChxb65,62,sleep,0.206,1.0,5,-25.395,0,0.0386,0.62,0.35,0.951,1e-05,90.465,1
579325,Næturkall,Augnablik,7bG1tltLLroslB2iN4NVXx,62,sleep,0.125,0.00793,3,-36.53,1,0.0379,0.969,0.932,0.106,0.148,66.612,4
579382,Eira Cloud,Shinrabansho,6S1cvapi9HH9tr1uX9clVb,62,sleep,0.065,0.017,2,-32.598,1,0.0564,0.989,0.686,0.0937,0.123,31.237,3
456930,ENHYPEN,10 Months,3LcFQsZw01tRvjCNLgSmTv,62,k-pop,0.876,0.73,6,-4.276,0,0.0492,0.0345,1.11e-06,0.11,0.709,110.006,4
584969,grandson,Eulogy,4JfMlJsDGIu1bVOYUnUYYH,62,alt-rock,0.539,0.787,9,-6.03,1,0.364,0.135,3.74e-05,0.143,0.692,80.449,4
584975,Hollywood Undead,Evil,2huOPxihus7AAslKHs3mGc,62,alt-rock,0.677,0.873,8,-3.124,1,0.0342,0.108,0.0,0.0757,0.43,143.987,4
584993,lovelytheband,sail away (R3HAB Remix),2crw1sfb4qbWvq3z9cZPRN,62,alt-rock,0.724,0.867,11,-4.238,0,0.0384,0.0607,0.00036,0.0825,0.737,124.019,4
585619,Chad Lawson,fields of forever - sleep rework,1g3qZv1GGqwMBrXzogTpTx,62,ambient,0.663,0.0132,10,-33.243,1,0.046,0.995,0.953,0.0887,0.327,120.107,4
585644,Ludovico Einaudi,Experience - Solo Piano,5U87k9mIyu2sGQppcqV4Dw,62,ambient,0.355,0.0479,2,-28.017,1,0.0414,0.986,0.958,0.115,0.0538,98.698,4
588063,Keung To,追,3uHE0cVFDFDORAVhwLqL4p,62,cantopop,0.384,0.373,0,-7.503,1,0.0305,0.761,2.38e-06,0.113,0.229,177.818,4
456914,SEVENTEEN,Light a Flame,2QeqvHnADmf2fN5sowptuO,62,k-pop,0.83,0.458,9,-7.306,1,0.0488,0.202,7.07e-06,0.0922,0.643,114.998,4
456903,BLACKPINK,You Never Know,39kzWAiVPpycdMpr745oPj,62,k-pop,0.477,0.435,5,-6.497,1,0.0523,0.237,0.0,0.12,0.322,144.144,4
456900,ATEEZ,INCEPTION,7zC6xvBPnIC92K06pMpstY,62,k-pop,0.607,0.886,4,-3.77,0,0.0847,0.108,0.0,0.31,0.616,149.941,4
588401,CPRCRN,So Low,3fAoIdLPmPrwVu0Gop7TtD,62,chill,0.804,0.0853,0,-15.517,0,0.713,0.851,0.0,0.13,0.307,93.627,4
588611,JBEE,Heart On Ice,3EyUyo7yyRXAvkK30ivfkH,62,chill,0.666,0.632,9,-8.52,0,0.344,0.32,0.0,0.139,0.508,146.803,4
589142,A. Blomqvist,Je m'amoure de cette sensation,63PdrrV4D4DtKpB4JEKMTJ,62,classical,0.371,0.0698,6,-26.32,0,0.0444,0.972,0.91,0.112,0.194,131.656,5
455005,Elsa y Elmar,Ojos Noche (feat. Carla Morrison),0fl9zrtFxmZEE3sx7RbS7k,62,indie-pop,0.716,0.495,8,-7.088,1,0.0339,0.0113,1.82e-06,0.104,0.435,119.975,4
454846,Olivia Dean,The Hardest Part,0pNj0uRTx5mhi7kID26oiH,62,indie-pop,0.769,0.53,5,-6.048,1,0.0411,0.344,0.0,0.108,0.388,94.014,4
581687,Yasin,Nånting i Luften,0gLXS6YP75FZnZllPNdEvy,62,swedish,0.642,0.594,11,-7.54,0,0.479,0.586,0.109,0.115,0.292,103.317,4
581661,Ant Wan,Dum,1PcFYA0p9UxvQkLe18s8gz,62,swedish,0.596,0.482,7,-6.056,0,0.228,0.743,2.9e-06,0.11,0.291,127.689,5
581625,Miss Li,X,3Tp6XRivI85TAfpgja9ILh,62,swedish,0.854,0.679,1,-4.135,0,0.0339,0.00455,0.0,0.0864,0.946,125.975,4
462102,Omar Apollo,Want U Around (feat. Ruel),1Qu24vc8msUVLcMZWa4k1x,62,pop,0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,3
579384,Rain Fruits Sounds,"Rain and Thunderstorm, Pt. 14",6BLrZGKjYGPUBKpGO0A8FW,62,sleep,0.206,1.0,10,-24.185,1,0.0892,0.0304,0.446,0.354,1e-05,88.96,4
579388,Geneviève Corin,Omniscient,3MG6fFcoFduAh2sjRmIYZg,62,sleep,0.161,0.00391,0,-35.492,1,0.0453,0.98,0.753,0.113,0.034,70.103,3
579394,Leyre Bacque,Four Months,7mKa4BPGbRgRt9OQq8NNtY,62,sleep,0.214,0.0184,0,-32.719,1,0.046,0.994,0.915,0.0936,0.0323,68.864,3
580278,Jungle,GOOD TIMES,6I6QkE2UVSj9YX48oRrD6e,62,soul,0.629,0.947,11,-4.414,0,0.0592,0.0856,0.0262,0.328,0.659,133.007,4
580519,Vaundy,置き手紙,30qO2rZlw1ZTLWOpCGuuGI,62,soul,0.663,0.614,4,-5.571,1,0.0419,0.00769,0.0,0.314,0.534,140.014,4
580525,Soa mattrix,Mina Nawe,1y5eHXBYiLgNv00KoHXm4o,62,soul,0.875,0.871,5,-10.757,0,0.0458,0.0202,0.236,0.146,0.779,112.006,4
462101,Noah Kahan,Glue Myself Shut,67q8yivDoOPXCYodi1zTix,62,pop,0.621,0.309,1,-8.095,1,0.056,0.877,0.0,0.355,0.699,73.472,4
456963,DANIEL,은방울 Lily of The Valley,4gAIUEY7VkeiKQOPwIYaYb,62,k-pop,0.567,0.391,1,-9.106,1,0.0268,0.74,0.277,0.0645,0.269,123.909,4
462094,Omar Apollo,Hey Boy (feat. Kali Uchis),7twY0ucjaUFUNfjkCHj1Cs,62,pop,0.751,0.511,0,-10.481,0,0.39,0.478,0.00552,0.0802,0.653,151.618,4
580750,Rels B,FLEXXX,6kmUiXB20EEru6wn39f2Tw,62,spanish,0.919,0.564,7,-7.229,1,0.118,0.048,0.0,0.0976,0.68,131.021,4
580817,DePol,Qué bonita,31TmMW92lP0UoxtAaF89hU,62,spanish,0.718,0.871,10,-4.074,1,0.0514,0.0157,3.52e-06,0.116,0.765,125.098,4
580865,FERNANDOCOSTA,Shorty,5tL5OWnOFNgGhRu3frvYGT,62,spanish,0.607,0.587,11,-8.409,1,0.171,0.101,0.0,0.139,0.26,171.946,4
580872,DePol,Quién Diría,0Fd3900xH77g0ARXQjtYvV,62,spanish,0.586,0.874,7,-2.801,0,0.0345,0.0177,3.77e-06,0.086,0.796,150.063,4
457670,Loathe,Is It Really You?,4OmlsAT8r4q9vPFBvfYgyZ,62,metal,0.563,0.721,9,-7.578,1,0.0375,0.00213,0.4,0.14,0.11,110.027,3
579328,Ethan Beckett,Life From Above,5t2EOrgbyupZmjFUROk1E0,62,sleep,0.144,0.0142,7,-36.019,1,0.0471,0.938,0.699,0.101,0.0332,138.625,4
579307,Calming Eyes,For Your Relief,2bBNdeBMLLOrpzewcEQIPl,62,sleep,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243,3
574287,Eslabon Armado,SOLO,4gljqD6LuRFDRylT2Xm764,62,sad,0.44,0.641,5,-4.707,1,0.0657,0.391,0.0,0.127,0.305,179.937,3
466676,Rarin,GTA,1HFblnk2Twji0kDogp9D1o,62,sad,0.685,0.644,5,-7.73,0,0.1,0.0791,0.0,0.107,0.471,155.079,4
483679,keshi,War With Heaven,14gmLQPNYokqB8OKxAp69f,62,chill,0.622,0.671,5,-6.426,1,0.026,0.014,0.0,0.304,0.572,84.996,4
483674,grentperez,(Only) About Love - Demo,0T3pyPYtHAsxIRymAZsTkX,62,chill,0.711,0.514,1,-10.565,0,0.0342,0.104,0.12,0.132,0.588,130.047,4
478414,The White Stripes,Seven Nation Army - The Glitch Mob Remix,4IiuExPFijOGZnVxGsKWcc,62,alt-rock,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4
478405,Papa Roach,Last Resort (Reloaded),52KlXDEkCkgZxuMjSqzY4L,62,alt-rock,0.639,0.684,2,-5.619,1,0.0353,0.00966,0.0,0.194,0.465,88.05,4
473894,Victor Leksell,Svag,4SS4YfDAEQG0fZAe1xfgn3,62,swedish,0.595,0.528,5,-8.922,0,0.0621,0.748,0.0,0.112,0.419,153.74,4
473040,Álvaro De Luna,Juramento eterno de sal,23E53f3C9SJ9MqBh1f6hEw,62,spanish,0.631,0.594,2,-5.727,1,0.0581,0.0225,1.91e-06,0.351,0.716,129.991,4
470166,Em Beihold,City of Angels,5amAJIEdIVtWYEi4wGp7Fn,62,singer-songwriter,0.684,0.371,4,-7.248,1,0.0436,0.791,0.0,0.316,0.338,75.018,4
468956,Marília Mendonça,Uma Vida a Mais (Listen To Your Heart),2hqRWWmbHT9CTc5a4a9NVe,62,sertanejo,0.598,0.787,9,-2.625,0,0.0482,0.0661,0.0,0.144,0.544,143.591,4
468954,Marília Mendonça,Deprê,2BRGOqLBHFJclDM6PB2dnd,62,sertanejo,0.63,0.684,7,-6.331,1,0.0389,0.314,0.0,0.338,0.667,123.717,4
468949,Bruno & Denner,Coração na Contra Mão,3MuXag7Si9rFExJbVnsggJ,62,sertanejo,0.715,0.459,4,-3.454,1,0.0318,0.905,0.0,0.188,0.505,106.762,4
466760,Ovi,Vengo De Nada,5pUlI3bMpx2GPu7rXBbk0w,62,sad,0.862,0.674,4,-4.856,0,0.0537,0.416,0.0,0.101,0.472,104.991,3
466711,Adriel Favela,Así Tocó Mi Vida,2YekzGSNDRlEvRLmvfRZfb,62,sad,0.821,0.66,6,-5.67,0,0.0321,0.172,0.0,0.189,0.766,106.956,3
466708,Kina,Wish I Was Better,1kAkUHFb7ryeVkVSRD6Nkj,62,sad,0.732,0.304,0,-13.086,0,0.111,0.747,6.13e-05,0.143,0.185,139.965,4
466700,Código FN,Ando Bien Al Tiro,4CxU88d7ZT6op81SOYlrOg,62,sad,0.881,0.811,7,-4.655,1,0.0726,0.269,0.0,0.108,0.846,112.517,3
576595,Gusttavo Lima,Nunca Mais Largo Você - Ao Vivo,3uVqZNl1L8NgbjmB4GwSjI,62,sertanejo,0.689,0.447,8,-6.02,1,0.0591,0.804,0.0,0.305,0.639,163.945,4
483685,JON VINYL,Chrome Hearts,6Crq3yX0pUdMaFAd3t60gH,62,chill,0.646,0.191,2,-14.375,1,0.0434,0.864,0.0,0.114,0.448,95.139,4
483690,thuy,universe,7B4UxdHwRKJYRhvXxmgZhM,62,chill,0.636,0.452,11,-8.298,1,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,4
483694,Lund,F*ck Love,2kHrlDvECzPyjcbmSQNusl,62,chill,0.639,0.446,6,-10.489,1,0.0378,0.295,0.0,0.181,0.363,76.004,4
574328,Carin Leon,Cuando Toca Mi Piel - En Vivo,6z17iqYbnNFwUJ4wEsMbUE,62,sad,0.573,0.58,2,-4.225,1,0.0341,0.221,0.0,0.373,0.508,136.187,3
574290,Fuerza Regida,Mi Vecindario,7LpOv13UlQtTVbknzGGzQm,62,sad,0.701,0.785,9,-3.825,0,0.0575,0.531,0.0,0.215,0.842,97.622,3
574292,Calle 24,Se Divisan,3SFPkPGIGcCUXpUVUdgx6z,62,sad,0.58,0.647,8,-8.548,0,0.0582,0.38,0.0,0.105,0.843,106.581,1
574294,Fuerza Regida,Aretes,5ItFDgE4V1nq9VkDfZTedg,62,sad,0.544,0.82,7,-3.818,0,0.0817,0.209,0.0,0.14,0.83,185.15,3
574297,Aldo Trujillo,La Despedida,65KWKx5WQcjKTJ2gcki1i3,62,sad,0.585,0.613,1,-5.715,1,0.218,0.731,5.3e-06,0.236,0.918,200.199,3
574298,Arden Jones,horror story,5U4mWP1gLLwzR3ceTCmoXo,62,sad,0.718,0.606,5,-6.026,0,0.0375,0.388,0.0,0.101,0.676,101.917,4
574304,fam0uz,Ylang Ylang - Slowed,6ulibN36Fao5s9vq3NskuY,62,sad,0.43,0.0389,2,-18.313,0,0.0356,0.987,0.897,0.0916,0.245,79.019,4
484602,Robert Schumann,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",2Imxyb3LiuXsDFo7Gq5YDs,62,classical,0.406,0.00921,2,-31.822,1,0.087,0.984,0.906,0.0953,0.303,80.507,4
574457,Julión Álvarez y su Norteño Banda,Lección Aprendida,3TKcpYPqR5Z2H4c5PhXcce,62,sad,0.763,0.408,8,-7.587,1,0.0352,0.367,0.0,0.344,0.788,134.999,4
574355,Luis R Conriquez,Querido Ex Amor (En Vivo),0sxUALE5zJjNBlida8NALL,62,sad,0.516,0.208,9,-10.431,0,0.0633,0.372,0.0,0.0677,0.674,69.147,4
483859,Ronzo,Left Back,3rLC9KXQEyuvOvEEhd9Xy0,62,chill,0.789,0.629,7,-10.353,1,0.534,0.439,0.0,0.114,0.719,140.01,4
483827,Sainté,03',47gzGfR4JfKC6aT5lM0wpn,62,chill,0.836,0.617,5,-5.954,0,0.102,0.537,0.0,0.102,0.709,130.065,4
